date,handle,text,url,exists
2017-01-21 17:18:05+00:00,POTUS,"I am honored to serve you, the great American People, as your 45th President of the United States! https://t.co/BVtt7lSrlA",https://twitter.com/POTUS/status/822855801400414211,TRUE
2017-01-21 04:56:41+00:00,POTUS,"RT @realDonaldTrump: THANK YOU for another wonderful evening in Washington, D.C. TOGETHER, we will MAKE AMERICA GREAT AGAIN_Ÿ‡º_Ÿ‡¸ https://t.co/â€_",https://twitter.com/POTUS/status/822669219968020481,TRUE
2017-01-21 02:25:43+00:00,POTUS,"January 20th 2017, will be remembered as the day the people became the rulers of this nation again!â€_ https://t.co/xb9o2g6dP3",https://twitter.com/POTUS/status/822631230944460801,TRUE
2017-01-21 00:47:49+00:00,POTUS,Signing documents to allow Mattis and Kelly to be sworn into Cabinet and an executive order on #Obamacare.â€_ https://t.co/bjAtY0Q1Km,https://twitter.com/POTUS/status/822606593808277504,TRUE
2017-01-20 22:32:17+00:00,POTUS,"On behalf of my entire family, THANK YOU! #InaugurationDay https://t.co/v2nEMoanIX",https://twitter.com/POTUS/status/822572484742488065,TRUE
2017-01-20 19:11:33+00:00,POTUS,"#InaugurationDay Speech_Ÿ‡º_Ÿ‡¸
https://t.co/2h8yWMYQz9 https://t.co/Q9u8n9vez2",https://twitter.com/POTUS/status/822521968465416192,TRUE
2017-01-26 11:04:24+00:00,realDonaldTrump,"Ungrateful TRAITOR Chelsea Manning, who should never have been released from prison, is now calling President Obama a weak leader. Terrible!",https://twitter.com/realDonaldTrump/status/824573698774601729,TRUE
2017-01-26 13:55:03+00:00,realDonaldTrump,"of jobs and companies lost. If Mexico is unwilling to pay for the badly needed wall, then it would be better to cancel the upcoming meeting.",https://twitter.com/realDonaldTrump/status/824616644370714627,TRUE
2017-01-27 13:12:52+00:00,realDonaldTrump,"Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,000,000 votes were illegal. We must do better!",https://twitter.com/realDonaldTrump/status/824968416486387713,TRUE
2017-01-29 15:03:58+00:00,realDonaldTrump,Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!,https://twitter.com/realDonaldTrump/status/825721153142521858,TRUE
2017-01-28 15:43:57+00:00,POTUS,"RT @realDonaldTrump: Today, we remember the crew of the Space Shuttle Challenger, 31 years later. #NeverForget https://t.co/OhshQsFRfl",https://twitter.com/POTUS/status/825368826921484288,TRUE
2017-01-29 23:18:22+00:00,POTUS,Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/junoy06y2R,https://twitter.com/POTUS/status/825845574008205312,TRUE
2017-01-27 23:46:22+00:00,realDonaldTrump,I promise that our administration will ALWAYS have your back. We will ALWAYS be with you! https://t.co/D0aOWhOH4X,https://twitter.com/realDonaldTrump/status/825127844066054144,TRUE
2017-01-27 16:30:29+00:00,realDonaldTrump,.@VP Mike Pence will be speaking at today's #MarchForLife -- You have our full support! https://t.co/1jb53SEGV4,https://twitter.com/realDonaldTrump/status/825018149397463040,TRUE
2017-01-27 16:30:45+00:00,POTUS,RT @realDonaldTrump: .@VP Mike Pence will be speaking at today's #MarchForLife -- You have our full support! https://t.co/1jb53SEGV4,https://twitter.com/POTUS/status/825018214614700033,TRUE
2017-01-29 01:30:43+00:00,POTUS,Executive Order: ETHICS COMMITMENTS BY EXECUTIVE BRANCH APPOINTEES: https://t.co/0T7rvbEdAJ https://t.co/Z9fZd4jlCg,https://twitter.com/POTUS/status/825516492917727234,TRUE
2017-01-27 22:00:47+00:00,realDonaldTrump,Congratulations Secretary Mattis! https://t.co/mkuhbegzqS,https://twitter.com/realDonaldTrump/status/825101272982355968,TRUE
2017-01-28 13:04:58+00:00,realDonaldTrump,"The failing @nytimes has been wrong about me from the very beginning. Said I would lose the primaries, then the general election. FAKE NEWS!",https://twitter.com/realDonaldTrump/status/825328817833123840,TRUE
2017-01-27 13:47:58+00:00,POTUS,RT @realDonaldTrump: Mexico has taken advantage of the U.S. for long enough. Massive trade deficits &amp; little help on the very weak border mâ€_,https://twitter.com/POTUS/status/824977251846541312,TRUE
2017-01-30 14:23:49+00:00,realDonaldTrump,Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?,https://twitter.com/realDonaldTrump/status/826073437735100418,TRUE
2017-01-29 01:37:25+00:00,POTUS,RT @VP: Welcomed my good friend Governor @EricGreitens to the White House today. He is doing a great job for the people of Missouri. https:â€_,https://twitter.com/POTUS/status/825518176041566208,TRUE
2017-01-26 23:45:28+00:00,realDonaldTrump,Will be interviewed by @SeanHannity on @FoxNews at 10:00pm tonight. Enjoy!,https://twitter.com/realDonaldTrump/status/824765229527605248,TRUE
2017-01-26 23:47:26+00:00,POTUS,RT @realDonaldTrump: Will be interviewed by @SeanHannity on @FoxNews at 10:00pm tonight. Enjoy!,https://twitter.com/POTUS/status/824765721821446144,TRUE
2017-01-27 20:20:15+00:00,realDonaldTrump,Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk,https://twitter.com/realDonaldTrump/status/825075972659613696,TRUE
2017-01-26 23:54:45+00:00,POTUS,RT @realDonaldTrump: Miami-Dade Mayor drops sanctuary policy. Right decision. Strong! https://t.co/MtPvaDC4jM,https://twitter.com/POTUS/status/824767564421165057,TRUE
2017-01-27 20:20:37+00:00,POTUS,RT @realDonaldTrump: Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk,https://twitter.com/POTUS/status/825076062417723392,TRUE
2017-01-29 23:39:53+00:00,realDonaldTrump,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,https://twitter.com/realDonaldTrump/status/825850987348914184,TRUE
2017-01-28 20:08:10+00:00,POTUS,YOUR WEEKLY ADDRESS: https://t.co/iCUns5IOJ5,https://twitter.com/POTUS/status/825435318778212352,TRUE
2017-01-28 13:16:17+00:00,realDonaldTrump,"...dwindling subscribers and readers.They got me wrong right from the beginning and still have not changed course, and never will. DISHONEST",https://twitter.com/realDonaldTrump/status/825331665509691393,TRUE
2017-01-30 12:16:30+00:00,realDonaldTrump,"Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,.....",https://twitter.com/realDonaldTrump/status/826041397232943104,TRUE
2017-01-29 01:36:55+00:00,POTUS,Presidential Memorandum Organization of the National Security Council and the Homeland Security Council:â€_ https://t.co/2UO7MSc1bx,https://twitter.com/POTUS/status/825518052993286144,TRUE
2017-01-28 22:46:07+00:00,POTUS,RT @WhiteHouse: .@POTUS @realDonaldTrump- speaking with Australian Prime Minister Malcolm Turnbull from the Oval Office. https://t.co/6rDjoâ€_,https://twitter.com/POTUS/status/825475066959896576,TRUE
2017-01-29 13:08:18+00:00,realDonaldTrump,"Our country needs strong borders and extreme vetting, NOW. Look what is happening all over Europe and, indeed, the world - a horrible mess!",https://twitter.com/realDonaldTrump/status/825692045532618753,TRUE
2017-01-29 21:45:58+00:00,realDonaldTrump,The joint statement of former presidential candidates John McCain &amp; Lindsey Graham is wrong - they are sadly weak on immigration. The two...,https://twitter.com/realDonaldTrump/status/825822320128303110,TRUE
2017-01-30 12:27:05+00:00,realDonaldTrump,There is nothing nice about searching for terrorists before they can enter our country. This was a big part of my campaign. Study the world!,https://twitter.com/realDonaldTrump/status/826044059647107073,TRUE
2017-01-30 14:24:53+00:00,POTUS,"RT @realDonaldTrump: Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta câ€_",https://twitter.com/POTUS/status/826073702718652416,TRUE
2017-01-28 03:38:39+00:00,POTUS,RT @DanScavino: Secretary Mattis with @POTUS @realDonaldTrump and @VP Michael Pence - thanking our true heroes upon their departure from thâ€_,https://twitter.com/POTUS/status/825186296960262144,FALSE
2017-01-21 16:57:59+00:00,realDonaldTrump,"I am honered to serve you, the great American People, as your 45th President of the United States!",http://twitter.com/realDonaldTrump/822850742373453824,FALSE
2017-01-21 17:09:54+00:00,realDonaldTrump,"I am honored to serve you, the great American People, as your 45th President of the United States!",http://twitter.com/realDonaldTrump/822853741040771072,FALSE
2017-01-23 21:14:59+00:00,POTUS,"INAUGURAL ADDRESS
https://t.co/GqsWAqtzWD https://t.co/tSDTDs62mc",https://twitter.com/POTUS/status/823640194884706307,TRUE
2017-01-24 00:57:01+00:00,POTUS,â_¡ï¸èTHANK YOU to my amazing family for their support since I announced my candidacy on 6/16/2015. -DJT https://t.co/Db6titMVtq,https://twitter.com/POTUS/status/823696070819586048,TRUE
2017-01-24 11:11:47+00:00,realDonaldTrump,Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!,https://twitter.com/realDonaldTrump/status/823850781946343427,TRUE
2017-01-24 12:33:06+00:00,POTUS,RT @realDonaldTrump: Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built hereâ€_,https://twitter.com/POTUS/status/823871247473840128,TRUE
2017-01-24 16:58:06+00:00,realDonaldTrump,A photo delivered yesterday that will be displayed in the upper/lower press hall. Thank you Abbas! https://t.co/Uzp0ivvRp0,https://twitter.com/realDonaldTrump/status/823937936056008704,TRUE
2017-01-24 16:58:17+00:00,POTUS,RT @realDonaldTrump: A photo delivered yesterday that will be displayed in the upper/lower press hall. Thank you Abbas! https://t.co/Uzp0ivâ€_,https://twitter.com/POTUS/status/823937981115486208,TRUE
2017-01-24 17:04:01+00:00,realDonaldTrump,"Great meeting with automobile industry leaders at the @WhiteHouse this morning. Together, we will #MAGA! https://t.co/OXdiLOkGsZ",https://twitter.com/realDonaldTrump/status/823939422743830528,TRUE
2017-01-24 17:04:13+00:00,POTUS,"RT @realDonaldTrump: Great meeting with automobile industry leaders at the @WhiteHouse this morning. Together, we will #MAGA! https://t.co/â€_",https://twitter.com/POTUS/status/823939474430328832,TRUE
2017-01-24 17:49:17+00:00,realDonaldTrump,Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Offâ€_ https://t.co/aOxmfO0vOK,https://twitter.com/realDonaldTrump/status/823950814163140609,TRUE
2017-01-24 17:49:23+00:00,POTUS,RT @realDonaldTrump: Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Officeâ€_,https://twitter.com/POTUS/status/823950841451335683,TRUE
2017-01-24 20:27:37+00:00,POTUS,Meeting with members of the Senate leadership at the @WhiteHouse now with @VP Pence. https://t.co/SjpbTV1ysS,https://twitter.com/POTUS/status/823990663222018048,TRUE
2017-01-25 00:46:57+00:00,realDonaldTrump,Great meeting with Ford CEO Mark Fields and General Motors CEO Mary Barra at the @WhiteHouse today. https://t.co/T0eIgO6LP8,https://twitter.com/realDonaldTrump/status/824055927200423936,TRUE
2017-01-25 00:47:05+00:00,POTUS,RT @realDonaldTrump: Great meeting with Ford CEO Mark Fields and General Motors CEO Mary Barra at the @WhiteHouse today. https://t.co/T0eIgâ€_,https://twitter.com/POTUS/status/824055959534366720,TRUE
2017-01-25 02:16:19+00:00,realDonaldTrump,Congratulations to @FoxNews for being number one in inauguration ratings. They were many times higher than FAKE NEWS @CNN - public is smart!,https://twitter.com/realDonaldTrump/status/824078417213747200,TRUE
2017-01-25 02:25:40+00:00,realDonaldTrump,"If Chicago doesn't fix the horrible ""carnage"" going on, 228 shootings in 2017 with 42 killings (up 24% from 2016), I will send in the Feds!",https://twitter.com/realDonaldTrump/status/824080766288228352,TRUE
2017-01-26 23:49:16+00:00,POTUS,"'President Trump Releases National School Choice Week Proclamation'
https://t.co/BUbZ4D1umR",https://twitter.com/POTUS/status/824766185501757440,TRUE
2017-01-25 02:37:48+00:00,realDonaldTrump,"Big day planned on NATIONAL SECURITY tomorrow. Among many other things, we will build the wall!",https://twitter.com/realDonaldTrump/status/824083821889015809,TRUE
2017-01-26 00:03:33+00:00,realDonaldTrump,"Beginning today, the United States of America gets back control of its borders. Full speech from today @DHSgov:â€_ https://t.co/8aDaHsAhg9",https://twitter.com/realDonaldTrump/status/824407390674157568,TRUE
2017-01-25 12:10:01+00:00,realDonaldTrump,"I will be asking for a major investigation into VOTER FRAUD, including those registered to vote in two states, those who are illegal and....",https://twitter.com/realDonaldTrump/status/824227824903090176,TRUE
2017-01-25 12:13:46+00:00,realDonaldTrump,"even, those registered to vote who are dead (and many for a long time). Depending on results, we will strengthen up voting procedures!",https://twitter.com/realDonaldTrump/status/824228768227217408,TRUE
2017-01-25 22:05:59+00:00,realDonaldTrump,I will be interviewed by @DavidMuir tonight at 10 o'clock on @ABC. Will be my first interview from the White House.â€_ https://t.co/4zuOrRdcoc,https://twitter.com/realDonaldTrump/status/824377804590563339,TRUE
2017-01-25 12:17:01+00:00,realDonaldTrump,I will be making my Supreme Court pick on Thursday of next week.Thank you!,https://twitter.com/realDonaldTrump/status/824229586091307008,TRUE
2017-01-25 22:06:43+00:00,POTUS,RT @realDonaldTrump: I will be interviewed by @DavidMuir tonight at 10 o'clock on @ABC. Will be my first interview from the White House. Enâ€_,https://twitter.com/POTUS/status/824377991170031617,TRUE
2017-01-26 02:14:56+00:00,realDonaldTrump,"As your President, I have no higher duty than to protect the lives of the American people. https://t.co/o7YNUNwb8f",https://twitter.com/realDonaldTrump/status/824440456813707265,TRUE
2017-01-26 00:05:01+00:00,POTUS,"RT @realDonaldTrump: Beginning today, the United States of America gets back control of its borders. Full speech from today @DHSgov: https:â€_",https://twitter.com/POTUS/status/824407761131806720,TRUE
2017-01-25 14:51:45+00:00,POTUS,Great! #Dow20K https://t.co/wXFhXBLgag,https://twitter.com/POTUS/status/824268525862879232,TRUE
2017-01-25 05:21:40+00:00,POTUS,"RT @realDonaldTrump: If Chicago doesn't fix the horrible ""carnage"" going on, 228 shootings in 2017 with 42 killings (up 24% from 2016), I wâ€_",https://twitter.com/POTUS/status/824125060885651458,TRUE
2017-01-26 02:05:46+00:00,POTUS,.@VP Mike Pence administers the oath of office to Secretary John F. Kelly @DHSgov this afternoon. https://t.co/RNa3DsAsPe,https://twitter.com/POTUS/status/824438147744403457,TRUE
2017-01-26 02:15:05+00:00,POTUS,"RT @realDonaldTrump: As your President, I have no higher duty than to protect the lives of the American people. https://t.co/o7YNUNwb8f",https://twitter.com/POTUS/status/824440493241237504,TRUE
2017-01-26 02:45:32+00:00,realDonaldTrump,"""@romoabcnews: .@DavidMuir first @POTUS interview since taking office.  Tonight on @ABCWorldNews @ABC2020 tonight. https://t.co/I4Vz1mRdBK""",https://twitter.com/realDonaldTrump/status/824448156935081984,TRUE
2017-01-26 02:48:25+00:00,realDonaldTrump,Interview with David Muir of @ABC News in 10 minutes. Enjoy!,https://twitter.com/realDonaldTrump/status/824448880993509376,TRUE
2017-01-28 03:43:01+00:00,POTUS,I will be America's greatest defender and most loyal champion. -DJT https://t.co/wukJ6YqvLu,https://twitter.com/POTUS/status/825187398644547584,TRUE
2017-01-30 13:43:25+00:00,realDonaldTrump,I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesday at 8:00 P.M. (W.H.),https://twitter.com/realDonaldTrump/status/826063267760046080,TRUE
2017-01-29 14:12:53+00:00,POTUS,"RT @realDonaldTrump: Our country needs strong borders and extreme vetting, NOW. Look what is happening all over Europe and, indeed, the worâ€_",https://twitter.com/POTUS/status/825708298091556864,TRUE
2017-01-28 21:53:46+00:00,POTUS,Signed some additional executive orders in the Oval Office moments ago- https://t.co/fgIaVW5aJD,https://twitter.com/POTUS/status/825461893485707264,TRUE
2017-01-28 15:42:58+00:00,realDonaldTrump,"Today, we remember the crew of the Space Shuttle Challenger, 31 years later. #NeverForget https://t.co/OhshQsFRfl",https://twitter.com/realDonaldTrump/status/825368580325773312,TRUE
2017-01-29 21:49:32+00:00,realDonaldTrump,"...Senators should focus their energies on ISIS, illegal immigration and border security instead of always looking to start World War III.",https://twitter.com/realDonaldTrump/status/825823217025691648,TRUE
2017-01-28 00:55:28+00:00,POTUS,RT @realDonaldTrump: I promise that our administration will ALWAYS have your back. We will ALWAYS be with you! https://t.co/D0aOWhOH4X,https://twitter.com/POTUS/status/825145230324277248,TRUE
2017-01-28 13:08:42+00:00,realDonaldTrump,Thr coverage about me in the @nytimes and the @washingtonpost gas been so false and angry that the times actually apologized to its.....,https://twitter.com/realDonaldTrump/status/825329757646618624,TRUE
2017-01-29 13:00:32+00:00,realDonaldTrump,Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!,https://twitter.com/realDonaldTrump/status/825690087857995776,TRUE
2017-01-26 19:21:17+00:00,realDonaldTrump,"Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenateMajLdr, @SpeakerRyan. Thâ€_ https://t.co/ALSADGrwoe",https://twitter.com/realDonaldTrump/status/824698743630995457,TRUE
2017-01-26 19:21:39+00:00,POTUS,"RT @realDonaldTrump: Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenateMajLdr, @SpeakerRyan. Thankâ€_",https://twitter.com/POTUS/status/824698838170685441,TRUE
2017-01-27 19:05:03+00:00,POTUS,An honor to have U.K. Prime Minister @theresa_may join me at the @WhiteHouse. #ICYMI- our joint press conference:â€_ https://t.co/xitinAQyPQ,https://twitter.com/POTUS/status/825057047976800256,TRUE
2017-01-27 13:19:10+00:00,realDonaldTrump,"Mexico has taken advantage of the U.S. for long enough. Massive trade deficits &amp; little help on the very weak border must change, NOW!",https://twitter.com/realDonaldTrump/status/824970003153842176,TRUE
2017-01-27 16:27:02+00:00,realDonaldTrump,The #MarchForLife is so important. To all of you marching --- you have my full support!,https://twitter.com/realDonaldTrump/status/825017279209410561,TRUE
2017-01-27 16:27:14+00:00,POTUS,RT @realDonaldTrump: The #MarchForLife is so important. To all of you marching --- you have my full support!,https://twitter.com/POTUS/status/825017330736496640,TRUE
2017-01-29 19:36:21+00:00,POTUS,RT @realDonaldTrump: Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!,https://twitter.com/POTUS/status/825789700199837696,TRUE
2017-01-26 13:51:46+00:00,realDonaldTrump,The U.S. has a 60 billion dollar trade deficit with Mexico. It has been a one-sided deal from the beginning of NAFTA with massive numbers...,https://twitter.com/realDonaldTrump/status/824615820391305216,TRUE
2017-01-26 23:46:07+00:00,POTUS,RT @VP: Honored to meet with Pro-Life leaders in my office tonight. Just told them I look forward to addressing National @March_for_Life onâ€_,https://twitter.com/POTUS/status/824765391369015298,TRUE
2017-01-26 04:32:45+00:00,POTUS,I will be making my Supreme Court pick on Thursday of next week. Thank you! -DJT,https://twitter.com/POTUS/status/824475138712305665,TRUE
2017-01-29 23:40:07+00:00,POTUS,RT @realDonaldTrump: I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,https://twitter.com/POTUS/status/825851046945779712,TRUE
2017-01-26 23:53:37+00:00,realDonaldTrump,Miami-Dade Mayor drops sanctuary policy. Right decision. Strong! https://t.co/MtPvaDC4jM,https://twitter.com/realDonaldTrump/status/824767281146245120,TRUE
2017-01-27 22:01:05+00:00,POTUS,RT @realDonaldTrump: Congratulations Secretary Mattis! https://t.co/mkuhbegzqS,https://twitter.com/POTUS/status/825101348802789376,TRUE
2017-01-28 18:41:27+00:00,POTUS,RT @netanyahu: President Trump is right. I built a wall along Israel's southern border. It stopped all illegal immigration. Great success.â€_,https://twitter.com/POTUS/status/825413496317804546,TRUE
2017-01-27 20:59:33+00:00,POTUS,Joint Statement on U.S. - Mexico Relations: https://t.co/wPWdC9K0xj,https://twitter.com/POTUS/status/825085862861996032,TRUE
2017-01-26 14:22:31+00:00,POTUS,RT @realDonaldTrump: The U.S. has a 60 billion dollar trade deficit with Mexico. It has been a one-sided deal from the beginning of NAFTA wâ€_,https://twitter.com/POTUS/status/824623556784955392,TRUE
2017-01-26 14:22:29+00:00,POTUS,"RT @realDonaldTrump: of jobs and companies lost. If Mexico is unwilling to pay for the badly needed wall, then it would be better to cancelâ€_",https://twitter.com/POTUS/status/824623550636122112,TRUE
2017-01-26 14:22:16+00:00,POTUS,"RT @realDonaldTrump: Ungrateful TRAITOR Chelsea Manning, who should never have been released from prison, is now calling President Obama aâ€_",https://twitter.com/POTUS/status/824623494751260672,TRUE
2017-01-27 12:24:32+00:00,POTUS,'People want protection and a wall protects. All you have to do is ask Israel...' @realDonaldTrump https://t.co/QeTbiJpaDY,https://twitter.com/POTUS/status/824956253625581568,TRUE
2017-01-29 23:28:50+00:00,realDonaldTrump,Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/f6JO60I0Ul,https://twitter.com/realDonaldTrump/status/825848204633731074,TRUE
2017-01-30 12:20:49+00:00,realDonaldTrump,protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKE AMERICA SAFE AGAIN!,https://twitter.com/realDonaldTrump/status/826042483155013632,TRUE
2017-01-29 01:32:12+00:00,POTUS,Presidential Memorandum Plan to Defeat the Islamic State of Iraq and Syria: https://t.co/MWvPlRQ8ZI https://t.co/1IkgK8wEWF,https://twitter.com/POTUS/status/825516865271296000,TRUE
2017-01-30 13:31:00+00:00,realDonaldTrump,"If the ban were announced with a one week notice, the ""bad"" would rush into our country during that week. A lot of bad ""dudes"" out there!",https://twitter.com/realDonaldTrump/status/826060143825666051,TRUE
2017-01-26 19:15:52+00:00,POTUS,"RT @realDonaldTrump: Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenMajLeader, @SpeakerRyan. Thankâ€_",https://twitter.com/POTUS/status/824697381862199302,FALSE
2017-01-26 19:15:44+00:00,realDonaldTrump,"Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenMajLeader, @SpeakerRyan. Thâ€_ https://t.co/s4sTbSyBSR",https://twitter.com/realDonaldTrump/status/824697349335293952,FALSE
2017-01-30 14:24:52+00:00,POTUS,RT @realDonaldTrump: protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKEâ€_,https://twitter.com/POTUS/status/826073698234949632,TRUE
2017-01-30 14:25:11+00:00,POTUS,RT @realDonaldTrump: Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?,https://twitter.com/POTUS/status/826073779029827584,TRUE
